income,age,employment_length,debt_to_income,credit_score,num_credit_lines,num_late_payments,loan_amount,loan_status
inf,465.59680301691117,3,0.36595805038623597,486,1,0,8613.003459916697,0
inf,81.52434945487435,5,0.6318644629673529,612,11,0,5430.879179785008,1
inf,301.147108523619,18,0.8690180265674934,736,0,4,8170.550009178946,1
inf,252.06652139890303,4,0.34824650245960936,825,10,1,5052.9332064332,1
inf,355.1493718551859,7,1.0576946813187973,850,2,1,16943.34852805071,0
inf,458.4896621917187,12,0.8098292232095303,776,3,2,9342.258365136397,1
inf,547.0757533765918,0,0.1666400414880107,756,9,3,5113.074734519505,1
inf,536.9388743118284,4,0.9543242498143159,850,3,1,35102.78548623942,1
inf,597.8604679642762,6,0.32418734916928504,422,2,1,10810.955221020384,0
inf,736.1291937704223,9,0.05214626027290034,850,1,4,5493.428266442511,1
inf,526.4507770439063,2,0.950522355852444,788,7,2,16399.23280536587,0
inf,644.6575026170408,0,0.416508672419558,693,3,0,7983.221098411339,0
inf,443.5941988745898,7,1.1732912137921216,850,2,0,171747.88744358555,0
inf,516.9117750398356,4,0.031380263561853305,822,12,6,6084.183720527666,1
inf,733.2514389844325,2,0.0008717076565471493,850,2,4,5260.517311805072,1
inf,477.9203927793418,0,0.5032934120264217,554,0,2,9166.3869512079,0
inf,430.98189480408706,3,0.9480811927125585,850,0,0,13749.585389486516,0
inf,505.97154886572685,8,0.1735770885801104,333,1,4,5318.895018019337,0
inf,721.9718063654267,4,0.06925814473537864,850,0,2,5254.651740111001,1
inf,612.5124904442398,0,0.12688481383367636,802,3,2,5350.024074595655,1
inf,528.4049295770035,0,0.3628725876053451,850,2,1,5196.6573293488045,1
inf,368.9049818414506,4,0.08186280637290771,685,10,0,5132.17806416508,1
inf,646.4458315111452,7,0.1466876187166513,466,3,3,5734.6118389484955,0
inf,544.3632742236115,10,0.0003717743135417395,702,7,3,5583.852465171777,1
inf,323.98843240600723,6,0.4330277257541254,850,10,2,5993.87849181281,0
inf,496.0533348489924,1,0.36325777389103575,548,0,3,5781.714515631311,0
inf,569.7599890789623,2,0.31315618610068024,518,2,2,6213.976034094867,0
inf,406.49115424839346,7,0.6166954715008843,764,3,0,8509.359031249183,1
inf,538.9352858010488,2,0.4069897824391389,478,4,5,5749.606067846669,0
inf,597.173081202095,3,0.4367982261667097,598,0,2,51406.92491962531,0
inf,538.0380125303825,5,0.663743270983715,846,3,2,7081.440665760658,1
inf,678.7077524598433,1,0.5372811467959697,549,8,1,15434.340357289713,0
inf,372.1075841430694,2,0.19034320467969204,441,7,0,6542.451108165012,0
inf,535.9281228677448,13,0.46157763850363137,747,2,2,15597.561469699896,0
inf,508.54474545212884,14,0.1052811384073557,481,5,1,7689.48120961243,0
inf,332.549699106812,3,0.7108660530196068,365,4,9,6220.480464838358,0
inf,849.792760937832,5,0.08950935366234003,850,0,4,5131.9299664630225,1
inf,534.8190217209292,0,0.1578730988957245,451,1,0,5984.62854930595,0
inf,466.0576593711172,1,0.677748182562365,850,0,3,6979.042365445303,1
inf,445.58701970029546,2,0.10912227860034979,571,5,1,5267.162646445871,1
inf,610.44380126401,14,0.13104750979851912,444,0,0,6079.889184669569,0
inf,578.7987431488573,4,0.04249378992578756,742,5,4,5237.857191022412,0
inf,198.1065620807277,7,0.8326482451227253,694,2,7,5869.059549803137,1
inf,365.63149119029396,6,0.2016929288327307,850,15,7,5454.362552355142,0
inf,949.1422623425592,0,0.06338777278965663,764,5,3,5721.108003215919,1
inf,691.176414650147,8,0.7172158329809304,726,7,0,50007.45805601584,0
inf,538.7175572540052,4,0.4508628726280324,589,1,1,8531.584627236374,0
inf,587.597586472445,2,0.22291977144895792,723,3,3,7296.155195675905,0
inf,674.8411838687729,9,0.21563571749830163,666,3,1,5089.925248581019,1
inf,571.4960124696366,3,0.5187716515119098,576,4,3,8731.783459940954,0
inf,380.51726393861645,0,0.6890806509330801,683,4,1,36045.76800433746,1
inf,572.9287824030591,3,0.3085105507981453,489,1,1,7075.503531315019,0
inf,321.0189984190293,4,0.17539388009254897,636,10,0,5363.556655494415,1
inf,573.3921309390064,8,0.5728700469133969,529,3,0,27224.295464656974,0
inf,286.39714179253673,7,0.8162045990742843,704,1,3,6845.036136452185,1
inf,626.3233862371793,5,0.5126690267596331,746,3,0,8023.852520653495,0
inf,519.834469847855,6,0.6039139214797202,394,5,4,18165.03689172344,0
inf,688.1979077465505,2,0.5832336814106107,593,6,0,46132.67914362696,0
inf,492.73904781386216,4,0.47074204363280425,567,0,2,7654.560234734538,0
inf,415.0815891125411,6,0.270775275737294,850,6,0,5073.531731925508,1
inf,535.9154132658638,2,0.1596439782486488,597,2,0,5381.135986317479,0
inf,628.7766978693788,2,0.8820010441012112,700,8,1,81038.99765735229,0
inf,601.7562151212514,1,0.17762764994032387,737,2,1,5711.896795460976,0
inf,417.93844207184816,4,0.6820729214218917,449,4,7,7823.563474067424,0
inf,270.5039624351824,3,0.8829816024609598,674,0,4,8829.023999400244,1
inf,382.7442358889788,2,0.1842872187482275,679,15,3,5070.298595508312,0
inf,724.7778236252941,0,0.3330405200898608,352,1,2,5182.654083173369,0
inf,640.1694604184808,4,0.1023075167784176,850,3,3,5168.413231502511,1
inf,289.0283873674136,3,0.5863523899558649,670,8,3,9054.110392688443,1
inf,402.3325349539607,4,0.3769518902146492,445,1,4,5804.490483837952,0
inf,358.27576318350305,6,0.7223016894347385,850,6,2,7719.266363802087,0
inf,439.47290060931584,7,0.5352547881426244,558,2,5,5984.45302030038,0
inf,608.1016945490993,4,0.5309717039044369,519,7,3,6677.229204491919,0
inf,375.71492252663256,5,0.7664956047081658,757,0,2,9224.034760306798,1
inf,90.69132955926484,8,0.47661567387237014,620,14,0,5928.1765496919215,1
inf,523.4108585976485,5,0.5409930124583955,675,1,0,8514.676124073418,0
inf,351.68775405893945,4,0.6898980788147481,783,1,4,6301.78819391533,1
inf,527.1002090076117,2,0.19373422734909673,499,1,0,5887.776279357866,0
inf,442.47900108650697,4,1.6694093539344934,850,12,4,323790.71494232863,0
inf,556.6141482792042,0,0.29357001533373356,671,1,0,7021.275305729021,0
inf,439.2377684922931,4,1.0009292560090255,850,1,0,15675.761107768623,0
inf,473.5870947579883,2,0.715112921548478,850,2,3,8940.367081164308,0
inf,628.4938493673504,4,0.023217518285619132,741,5,3,5550.8091819167685,1
inf,652.8255821615605,1,0.5406712523650703,647,5,0,19947.745234733608,0
inf,503.0866358372112,1,0.17479807314783924,850,5,1,5111.93810571256,1
inf,510.2193456718368,0,0.24040524419878967,792,7,4,6868.152644942958,0
inf,610.7808908637264,2,0.5351339269588713,559,5,1,11670.307806437402,0
inf,635.3202644958486,5,0.7479603724012681,673,7,1,43642.89295946136,0
inf,548.15263017892,10,0.528838976540701,827,1,3,14975.40449253663,0
inf,632.8778402615058,8,0.3161118489150212,662,0,1,8934.657752108833,0
inf,276.43749329147835,2,0.3462669675690194,711,10,0,5592.721895798613,1
inf,436.747300729634,1,0.4670624353655458,587,1,2,7015.311439963553,0
inf,351.9076985179597,4,0.735208883414298,755,1,2,7435.697592647361,1
inf,253.50889526814623,8,0.3646192861088485,655,9,1,5317.844031020532,1
inf,450.64800382401273,10,0.1898056597300109,696,5,0,5200.958460670058,1
inf,576.7847774256757,0,0.735410862575187,467,9,5,17811.769192706604,0
inf,184.73799126708826,2,0.7930065132294849,685,6,3,7761.454616011922,1
inf,339.77530788914777,1,0.8186742976690486,850,3,0,17501.74576916635,0
inf,332.32953209714844,3,0.22096303828970312,782,11,1,5234.129274124674,1
inf,555.731004368454,2,0.6827957199684451,578,7,4,11472.308676124901,0
inf,601.4376745515459,10,0.3907739892353805,556,3,1,8529.258868333878,0
inf,433.73363204608586,1,0.5084036757779848,388,3,6,6442.912123402336,0
inf,764.6483373353883,0,0.7146286044043937,485,9,8,5090.332837134028,0
inf,473.7934326273504,1,0.7542466384487247,805,2,2,7115.407686005354,1
inf,602.5778624537846,0,0.05309676256223006,662,6,3,6109.36638115754,1
inf,380.58992567071783,1,0.28316602340650093,850,22,10,5142.129952095498,0
inf,168.6451207350753,1,0.4055802621185497,634,14,2,6154.04691127309,1
inf,128.69096933453523,1,0.8176118138845156,637,7,2,9478.155330670328,1
inf,177.32937590578393,6,0.37900592489092333,728,13,0,5361.349907139563,1
inf,811.2011570147288,8,0.25652233468074276,483,1,3,5132.527587269611,0
inf,555.27996700071,2,0.5412814348556854,696,16,8,5031.382139595281,0
inf,397.4280147564122,4,0.30729570753078167,844,10,3,6142.070973358641,0
inf,515.9193382975686,3,0.19797627485174288,740,5,2,5477.091565079857,0
inf,472.47580657850307,2,0.31249589541950956,850,5,1,5310.503408175917,1
inf,379.53794214394344,5,0.5204566966635489,829,5,1,5500.72845171969,0
inf,484.01779496282256,3,0.28278991148541727,583,2,1,5996.5156584358365,0
inf,582.7533955796923,1,0.22968421292225455,644,7,1,5090.1389120575695,1
inf,587.8906578636092,0,0.12082891639058319,702,6,4,8996.45252932906,0
inf,586.4867011934673,5,0.5945294830083572,314,9,5,13997.928730042602,0
inf,260.92580101961505,2,0.7914911535358102,850,7,1,15328.355162225424,0
inf,530.5401183213098,9,0.749072392183554,557,4,1,70047.01957986978,0
inf,369.22029382977655,3,0.377392857531007,682,7,0,6581.6704858439025,1
inf,692.9678635281257,5,0.007564391183312924,655,0,1,5593.723753286324,1
inf,400.6754152245312,0,0.40674532843630185,339,0,4,6742.063554297304,0
inf,562.1035211087565,0,0.6162426769400033,664,6,5,6342.954587549817,0
inf,597.7353870673556,7,0.39951601810682436,850,2,4,6042.907503429623,1
inf,641.9514409488486,2,0.6218228428272998,694,5,0,25736.426703284807,0
inf,340.3385547502187,9,0.7947888092441988,689,0,3,6557.484084614584,1
inf,338.11032669814387,7,0.9129203902724488,658,2,4,8028.9827323761,1
inf,631.6760229798282,4,0.2702872801771015,849,3,4,8062.74268844277,0
inf,517.2854702815494,2,0.027955545159978668,561,6,1,5591.74527829733,0
inf,447.1301469659247,2,0.8264020803861036,385,7,7,23900.346501052234,0
inf,542.0628065708518,5,0.1079427003033458,824,12,7,5346.726568373724,0
inf,449.8611920260536,1,0.09673311960913217,633,9,0,5087.830912121412,1
inf,207.29827115407232,11,0.5082229987873842,850,11,0,5213.717094275341,1
inf,742.1701115601766,5,0.4385381775131356,609,5,2,49590.06737845109,0
inf,526.4255111766253,1,0.6813137412022878,590,4,2,16990.31633862484,0
inf,703.2937009220022,1,0.31483512853001433,511,6,5,5683.294698046988,0
inf,548.8830559006033,3,0.7534791780157666,823,3,0,10625.248950158795,0
inf,867.0632332959772,1,0.29974160747128886,302,15,3,8767.01601788745,0
inf,477.56320166411115,12,0.20567175526028725,850,5,0,5108.668990081979,1
inf,741.7147285669643,8,0.14968828674193513,841,3,3,5144.5292847889195,1
inf,594.0258215202086,2,0.5596723102101548,850,0,4,10952.28108484811,1
inf,99.2397008716842,1,0.6611701822968552,617,12,0,8382.60263348731,1
inf,519.3251765862634,2,0.4425566605024961,344,4,4,9327.099404952176,0
inf,90.81597127380107,0,0.8890571433229397,622,5,4,5886.509033395985,1
inf,445.59590054381084,1,0.33384979945022775,795,7,3,7386.8499220930335,0
inf,302.8713632614241,5,0.6620169089409274,784,6,1,9800.508159641362,1
inf,742.6882148557934,3,0.7891256265841031,703,12,1,36185.56838966998,0
inf,422.57539481642243,8,0.8262737233493689,468,8,10,6562.231677504907,0
inf,751.4582176214017,4,0.5724465707230662,449,6,5,5120.912775216629,0
inf,425.8116821428811,8,0.7937572583016792,850,4,3,31158.77289066114,0
inf,661.3353992212215,5,0.6997893813895606,535,11,4,15732.656710715013,0
inf,353.3233135350099,10,0.8655923919058983,300,6,8,22220.067721659903,0
inf,779.1270606953633,6,0.31999178969002556,558,3,5,5756.618873541549,0
inf,665.1397363987164,6,0.6161862082700242,653,8,2,11928.102169862199,0
inf,454.14706477784716,1,0.8842323087600124,839,6,8,5943.2891180131555,1
inf,764.832567592772,2,0.2239337001675964,779,2,3,8699.011326179385,0
inf,769.7705943137194,1,0.1067130231069088,717,2,2,6159.284301617731,1
inf,453.9923541313241,3,1.2003286970833185,850,4,0,160906.961591699,0
inf,700.281362359066,10,0.24578732387698318,687,0,4,15029.391888635291,0
inf,568.8778134490087,0,0.5234754351745319,766,4,3,5324.571143472051,0
inf,587.2263177090722,0,0.6982254494439837,457,8,4,22703.296628948992,0
inf,586.9574803436587,5,0.6997618876699769,795,3,0,17780.15279363717,0
inf,699.688245871554,8,0.007765166894080133,850,3,4,5260.215655058368,1
inf,337.54955983077485,3,0.5840685288621544,718,3,2,5633.203438851584,1
inf,441.4773970469684,4,0.7058527316490185,517,5,7,6599.787511394684,0
inf,677.4655916825897,5,0.6456616407345723,553,12,8,5091.69245459334,0
inf,484.30381366713516,0,0.10481841983235438,468,6,2,8243.412642440006,0
inf,325.0752337838961,2,0.681338451985932,850,10,4,14858.975932074018,0
inf,509.04970480063366,3,0.6984017293727007,623,4,3,9501.4043909422,0
inf,254.32987647868964,6,0.7027165732394822,772,5,3,7429.856801649699,1
inf,547.4094607880661,3,0.46147102487326663,850,2,1,8634.408160609479,1
inf,216.34618116239233,0,0.4308317067167286,757,9,2,5110.372689716827,1
inf,532.0655617534015,4,0.3468442996884507,779,2,2,6113.524925888744,0
inf,530.3625508725697,2,0.9116188519975612,417,12,8,27058.973271540937,0
inf,711.2856868467295,5,0.36375178895801646,613,5,5,5050.769161744341,0
inf,581.8936198682218,2,0.6185216465575099,698,4,0,10358.701086329014,0
inf,687.0121118648697,5,0.17055254066248982,648,5,4,5895.226698832805,1
inf,347.4229894955733,0,0.7792069703224269,845,4,0,18314.36457412067,0
inf,454.41330896769983,6,0.20622166302557382,751,8,4,6228.7111638534625,0
inf,549.7515699185388,0,0.7467719987981498,502,6,3,43378.59939289185,0
inf,387.39809750327873,5,0.7189962955154834,402,3,6,13899.855420774482,0
inf,576.4363880438726,8,0.0671210309785511,756,5,2,5355.759059121298,1
inf,587.1482721547455,0,0.07963189034121904,635,2,0,5342.525317428278,0
inf,661.6300451383538,9,0.06154074877551874,585,3,3,6008.966919594769,0
inf,669.9778157544546,1,0.05429695288836078,573,4,4,8153.638485262595,0
inf,698.2575336487857,7,0.0837239253055162,401,1,0,5232.33304661819,0
inf,628.7510189813789,2,0.6635301817209087,518,8,3,22352.223426675286,0
inf,473.85858397589095,1,0.323944525490522,443,0,2,6975.86365971233,0
inf,450.6229630844419,10,0.012621680346747544,687,10,4,5324.945880989994,0
inf,580.4073385880943,4,0.29764607790743264,843,3,4,6055.940380783704,0
inf,386.8814691563225,5,0.14859346621001585,338,8,1,5067.477798296007,0
inf,731.062431399049,1,0.023176719063283002,608,2,2,5130.908028392746,0
inf,471.04899714048435,2,0.22002701968591937,850,8,3,5235.574852392119,1
inf,196.49477764509277,5,0.6032217349843401,685,8,1,6284.15906421718,1
inf,429.8110635208803,1,0.8569696214484497,798,2,3,9427.753103518524,1
inf,434.72316671363274,2,0.2746159055165894,850,12,7,6392.506700949507,0
inf,394.62831424459324,1,0.8733853446522919,752,1,3,18197.054021674972,1
inf,496.96777621622346,0,0.5408553718779013,558,3,4,6350.970678254054,0
inf,539.6987564586643,6,0.32940005886091595,685,2,1,7439.413492758704,0
inf,704.844361839418,2,0.2945613217165823,495,6,5,6490.3984349483135,0
inf,673.2258349788929,0,0.2524110872088274,513,3,0,7603.827652004735,0
inf,396.4698210070841,1,0.7162077030068763,775,0,3,7099.3306915360645,1
inf,483.67155762427603,4,0.12527598220053904,850,10,5,5636.204161164066,0
inf,614.4134210510093,2,0.2646623027901237,850,0,0,5224.3549707157745,1
inf,616.9431937690097,0,0.3768002446752955,651,0,1,12904.059629319334,0
inf,555.4900739635136,0,0.6080567336126175,708,4,1,6491.4484478580625,0
inf,644.7539931944367,1,0.39964132166124383,447,4,0,16781.124389840257,0
inf,405.40691445360187,1,0.3517094659558171,850,7,0,5341.067961656761,1
inf,598.2499378812474,0,0.6284417616172863,683,5,1,13136.804480985134,0
inf,707.3403899601183,0,0.1693400124573343,680,1,3,6475.345516131944,0
inf,555.7865104407197,2,0.4958090364255907,512,4,3,9632.755696994966,0
inf,491.5085849555211,3,1.2851268109882976,850,9,3,24373.299500680165,0
inf,374.90638074909316,0,0.45819910811411874,609,2,4,5615.536382414113,0
inf,285.2494317477282,3,0.8390522773076612,682,0,5,6745.781781347111,1
inf,583.8279663533983,7,0.262562122908731,617,1,1,8441.79583761571,0
inf,404.37609295443565,4,0.6719063679992364,392,2,4,20533.01752725759,0
inf,538.4518106029984,10,0.20838590575329735,837,6,4,5979.835222625248,0
inf,781.2640855589501,2,0.1272019535503112,756,2,3,6720.634324724934,0
inf,83.3352155389074,1,0.5167657674140811,606,15,2,7824.407540034555,1
inf,424.6023683156102,5,0.258021919870495,805,7,0,5248.259269205972,1
inf,528.7628721417927,2,0.6025953886647231,645,3,3,8175.908948604804,0
inf,402.37224868828184,6,0.2109812266453477,850,10,3,5162.299025512259,1
inf,584.9934940481437,4,0.5920047684778764,719,4,0,7379.467365446833,0
inf,622.0231458649514,4,0.38756716864071833,657,1,1,13437.618318147073,0
inf,647.9305995821904,7,0.4870075764735132,485,5,0,26447.801911433835,0
inf,154.50070603707658,2,0.7087240465948075,627,9,0,10108.720652154654,1
inf,367.969442951919,0,0.09890255417318247,742,12,3,5501.768557163216,1
inf,721.8246094280142,2,0.5628446138488333,738,6,1,15362.67713924109,0
inf,437.64144130050846,0,0.6781207944217381,786,1,0,9761.317391718436,0
inf,293.35675556225164,0,0.4919990625920822,706,7,0,5912.737576087414,1
inf,47.30637434472506,0,0.9039395941962212,531,4,8,5761.506147065254,1
inf,718.665733616888,6,0.6161769548249633,644,7,0,60620.50747733575,0
inf,987.1168692969189,4,0.1347588986788884,731,6,2,5424.6418974514745,1
inf,667.7066482096894,1,0.2726056755509955,645,2,1,7182.11155484315,0
inf,380.8153220276455,7,0.6232295190654973,511,1,6,6431.922240438829,0
inf,554.3276715678882,8,0.20670682049632028,509,1,0,6624.123405774022,0
inf,675.0661821862763,7,0.281944635568169,716,0,3,18785.80567219607,0
inf,676.0094937228157,7,0.19907378207704746,783,0,1,5640.570177500615,1
inf,615.0322926389634,1,0.2452094102042897,658,9,4,5518.376606293983,1
inf,364.05851887956806,3,0.41746247454418095,301,3,2,17471.983949694826,0
inf,363.31523256367143,8,0.36260578092334567,850,12,6,5615.123563819438,0
inf,306.4864396441187,1,0.6302395594224064,850,8,2,6420.887725784321,0
inf,54.16611302097024,13,0.646181972943177,565,11,2,5557.627536751272,1
inf,522.3850242250148,3,0.5646537811609674,850,4,4,15080.552624698328,0
inf,620.1711962589421,5,0.31565576030223713,637,0,2,15594.017249381332,0
inf,356.0746144249967,11,0.7012094417886164,753,3,0,10951.136331302529,1
inf,575.6220381603697,7,0.04724707525943361,587,4,0,5167.216692150507,0
inf,498.48142558052655,0,0.623801246080226,605,4,4,7932.568211838867,0
inf,702.2293717780589,2,0.4326306062351145,499,7,1,11725.750486363406,0
inf,723.7591618387851,1,0.14079618951337863,595,5,1,5270.754244141862,0
inf,462.21018389850553,1,0.23826461884848738,669,4,0,5458.121369172689,0
inf,429.44691666099584,1,0.4849866219108036,850,5,2,6249.643485346898,0
inf,383.34678206593355,2,0.7813964970259852,850,2,0,6044.719031108129,0
inf,435.659719180833,5,0.32556702737017074,578,5,0,8901.723894398956,0
inf,568.1446816326857,6,0.31870145519840054,850,3,3,5916.86095806068,0
inf,834.7565036064816,2,0.16569726436673204,346,5,1,5545.636004168541,0
inf,707.2122207949893,10,0.34242136490244074,629,2,3,28774.658387268097,0
inf,627.8253728553547,12,0.443380183081466,653,1,1,17666.05177428845,0
inf,471.8416419087156,2,0.3550038539670351,645,1,2,5463.66699338199,0
inf,508.14417931371156,12,0.985812974085553,850,3,0,58665.14231895819,0
inf,591.0554777783623,5,0.050176959603347865,645,5,3,5957.545960866537,0
inf,347.8493233689491,8,0.6796644618215453,850,10,5,18764.369606308108,0
inf,444.1912654194695,9,0.012754119187543989,708,11,4,5314.572080273917,0
inf,452.3311623688795,11,0.7148895396626349,817,0,2,7896.670158293398,1
inf,641.9962236187796,10,0.6417407069564622,345,9,3,77395.86785545708,0
inf,604.6511265791692,8,0.5331877396900772,522,5,2,13462.654746074939,0
inf,569.2061923958663,4,0.16664098408244754,850,7,6,6988.080288320128,0
inf,777.3434658025453,4,0.164066305491333,638,2,5,5691.654498020518,0
inf,437.2602128840569,0,0.776419482156163,850,4,3,13564.077201523907,0
inf,515.5008151065333,8,0.1173999078536428,721,7,4,6013.029303963594,0
inf,588.0836377669357,1,0.04382370209596448,847,7,4,5201.881085533066,1
inf,239.3207166354801,2,0.25487694488478707,610,9,4,5054.252593303911,1
inf,407.5553002388727,9,0.5862610976202107,733,3,1,9608.016757310312,1
inf,521.5964663569632,3,0.8471493834017225,846,3,0,15341.908427647375,0
inf,558.6067526916206,2,0.7010857720223285,455,7,3,39149.29473713966,0
inf,207.6099393227578,3,0.6534679563055072,658,7,1,7914.910602623635,1
inf,434.10956510644917,0,0.5337533669693626,850,3,0,6059.887892342642,1
inf,372.95767531227824,8,0.8195034509726618,717,0,3,14337.855478546615,1
inf,863.7687719048974,2,0.1821854695200748,823,1,3,5127.768321314295,1
inf,573.6025525529902,2,0.007709880206235253,850,5,1,5050.7632105723105,1
inf,531.6493771983833,3,0.4907344895313254,703,16,8,5037.031855223305,0
inf,525.8965464586124,8,0.3748945133994204,734,1,1,5756.905548688022,0
inf,730.230715923824,9,0.05703247608000114,566,1,3,6515.06048513363,0
inf,441.63095951761125,0,0.4019562334283557,602,2,2,6290.982734247111,0
inf,287.4173495826971,1,0.8116186072161837,718,4,1,18638.34889433834,1
inf,452.2985278795477,1,0.01978956117407643,640,10,1,5407.202267883224,1
inf,603.5183478216848,3,0.8890198268860137,511,12,6,32819.74129844076,0
inf,512.9399716178839,4,0.8601806337888829,725,4,1,40301.1028162878,0
inf,681.1531839098313,0,0.5813640112944487,472,10,7,5212.747380007005,0
inf,484.43614952531425,7,0.04842747579783846,325,3,1,5734.519203746406,0
inf,510.5193720260054,1,0.7977258343190403,850,1,3,19553.73063072411,0
inf,484.10322868911317,3,0.8103585956000563,782,3,1,8616.168656810289,0
inf,502.6616741835953,2,0.32905406974848167,640,3,0,7733.704485218651,0
inf,512.1024300741626,5,0.21574538466674928,476,0,2,5551.796609847543,0
inf,724.2747055200994,1,0.2393031025463725,513,3,1,12982.283585396992,0
inf,482.48084387361104,5,0.11095560583386191,740,7,2,5395.22434968971,0
inf,408.95810873552034,5,0.5985550491312976,824,3,1,8010.139478285993,1
inf,350.68418444443614,4,0.14720292793890224,850,15,6,5473.088793082303,0
inf,250.1262275485268,12,1.0873953396531604,850,4,0,17939.321859169246,0
inf,634.5404708212792,3,0.11151304339991752,695,4,1,5151.039325783429,1
inf,612.4646070875347,8,0.14132099568241469,740,6,1,5093.1865841999115,1
inf,333.6424700978302,1,0.8911710888596565,850,5,2,16767.23388507866,0
inf,630.3699459653253,11,0.5811020402055197,613,6,1,15958.074850183408,0
inf,514.399891199801,1,0.3081723468840847,453,0,2,6431.911814681162,0
inf,351.29453008436576,2,0.6142110557202101,850,7,3,6595.217830869351,0
inf,585.7880914970075,5,0.1971881248630371,593,0,1,5529.292839941085,0
inf,227.51051636326702,0,0.6536768568247648,850,12,3,7177.319864990949,0
inf,499.7276727181307,3,1.177242199541374,850,8,2,68976.9041792962,0
inf,373.4969314434493,9,0.001882257295551748,475,11,2,6285.878924507526,0
inf,587.8730394110439,4,0.5443329162198819,574,5,3,8111.79611979093,0
inf,554.6847204234164,6,0.2583524955703675,618,0,0,5734.1041582014495,0
inf,616.9726565370765,1,0.4073164052832725,667,3,1,6503.04225661427,0
inf,336.58359608080184,8,0.41785873069389684,367,0,7,5226.680038036548,0
inf,818.9192321652647,3,0.1708323599842752,848,0,3,5115.42301188775,1
inf,462.7532973299376,2,0.3189285415254659,545,1,2,6128.121606999736,0
inf,355.0515752733208,4,0.7436592220990651,832,3,0,9802.624505040323,0
inf,315.76452851439234,6,0.019183266587296854,789,13,0,5030.810302093012,1
inf,391.9496821190185,1,0.5259545545066641,320,3,8,5940.081915128163,0
inf,412.2669346177523,12,1.340689418954871,850,6,2,157216.79333519208,0
inf,596.129516081462,0,0.38393957843564663,486,5,4,5830.41097693464,0
inf,568.0388930444183,0,0.4589644299722306,665,4,4,5627.831490914969,0
inf,676.8705395091075,2,0.464404801748807,501,7,1,13700.39822139379,0
inf,433.2940217678427,1,0.26083429636372346,737,5,1,5156.755184606896,0
inf,174.65914244330904,8,0.841989219095254,622,5,2,9471.787890421128,1
inf,537.8527482932197,3,0.11444010921995657,838,8,5,6033.191426111084,0
inf,646.3887437709066,4,0.15750398413560107,850,0,0,5074.825812485203,1
inf,538.1797885292713,0,0.38349919118797093,709,1,1,6499.577920849407,0
inf,654.3529985458397,11,0.28299816587495025,579,2,0,7162.498935079511,0
inf,468.54709013191774,3,0.5439435108349258,650,0,2,7237.667612680903,0
inf,162.70198579092698,5,0.7960666619024745,636,5,4,6275.573430754086,1
inf,313.88214304707856,10,0.10002154941602545,658,11,1,5088.988156669479,1
inf,258.94347014551107,1,0.7754451088459935,678,4,2,9881.637470183861,1
inf,222.96671087476483,1,0.13778735140018358,716,13,1,5029.991896151521,1
inf,468.7182983314209,1,0.28115605793898707,474,0,4,5461.838174281828,0
inf,753.2766636269905,4,0.338365176561277,575,6,1,13446.504013041702,0
inf,435.9869420728887,7,0.18614510383875574,768,8,2,5575.098084333486,1
inf,595.3676178329652,0,0.9053732910231029,536,9,2,257403.91305390449,0
inf,563.2195770556764,8,0.6853886543227341,670,4,0,23764.448444899037,0
inf,268.6560332626168,5,0.3529760085785509,775,12,1,5617.933599412024,1
inf,408.4109572951877,3,0.18212152291261924,468,4,2,5339.222398934054,0
inf,456.6931574070337,9,0.8313417631985442,850,0,0,9132.058199764648,0
inf,304.5449070810196,3,0.013237184240992517,653,14,1,5165.634909399968,1
inf,490.8269244311552,1,0.6196722008933071,485,4,4,14295.78346016114,0
inf,499.2387229306315,10,0.9876396668067939,813,5,1,36415.78007048386,0
inf,411.1419921436719,5,0.08480337959220752,399,6,1,5433.202284626393,0
inf,398.21448451455814,2,0.37542709273157154,850,10,5,6861.183055661139,0
inf,635.7075870224437,1,0.3834416513086291,708,0,2,13695.951297090234,0
inf,361.125279514487,3,0.06887876393808762,474,7,2,5125.705764175144,0
inf,493.269283172006,1,0.3449879860460146,410,0,1,11008.77711319988,0
inf,447.19700235620314,1,0.4471132154831417,646,3,0,8213.787098771083,0
inf,595.6884456277946,4,0.014832583038878688,678,4,1,5349.628677408362,1
inf,466.0876912867206,2,0.5835319383227469,801,2,2,11339.129231803918,0
inf,599.9028700641007,6,0.2759686037350061,730,2,3,9543.314933643398,0
inf,348.83113941680665,2,0.5400968429141786,416,1,7,5867.846984934764,0
inf,524.4281267808169,0,0.2962376341412882,640,1,0,6023.323775321684,1
inf,356.2618554339739,6,0.8387811002254686,726,2,5,6380.506951376583,1
inf,523.2027693773118,2,0.5721206758099514,821,0,1,9383.384660140724,1
inf,298.5004621466101,4,0.75565412161124,708,2,2,8212.28311778223,1
inf,677.183577776474,8,0.038594380318894894,593,2,3,5736.334314035162,0
inf,490.55361861831796,1,0.1270950375851258,580,5,1,5727.391779470078,0
inf,651.4873512265008,0,0.33901127322312813,592,6,4,5052.782010021606,0
inf,347.11650792964554,2,0.20808491536198664,707,9,0,5197.265600623767,1
inf,527.0292544151689,0,0.2845421389246387,838,5,4,6834.766311863143,0
inf,540.8733754017849,4,0.30227990256032145,673,1,1,5767.547256194008,0
inf,700.8034440145202,0,0.5976506174154075,718,6,1,39005.843400449456,0
inf,553.4271191297408,1,0.0952997333326597,414,3,0,8148.555104558303,0
